vehicle_id,manufacturer,vehicle_type,engine_cc,horsepower,fuel_type,transmission,mileage_kmpl,vehicle_age_years,annual_maintenance_cost,resale_price
2845,Hyundai,Electric,2979,295,Hybrid,Manual,17.51,10,3667.08,56407.02
2846,Hyundai,Sedan,1836,218,Diesel,Automatic,20.07,11,1073.97,40741.98
2847,Honda,Electric,3304,464,Electric,Manual,18.28,3,1507.55,82335.32
2848,Tesla,SUV,2264,375,Electric,Automatic,11.26,0,2302.48,74132.32
2849,BMW,SUV,897,310,Hybrid,Automatic,34.74,6,4480.25,52844.93
2850,Honda,Truck,1943,373,Electric,Manual,30.3,7,2994.63,66418.1
2851,Hyundai,Hatchback,1092,484,Hybrid,Automatic,22.6,2,4837.36,78296.46
2852,Toyota,Truck,2639,489,Hybrid,Automatic,20.86,13,785.41,72434.77
2853,Ford,Electric,2534,360,Electric,Manual,25.53,0,2462.82,67579.94
2854,Honda,Sedan,1824,439,Petrol,Automatic,16.81,2,2269.67,71381.98
2855,Tesla,Truck,3419,341,Electric,Automatic,9.36,1,3120.97,66555.73
2856,Hyundai,Hatchback,3097,161,Electric,Manual,18.92,5,4116.23,38790.52
2857,BMW,Truck,1451,110,Diesel,Manual,34.57,10,4254.81,25569.47
2858,Hyundai,SUV,2996,479,Electric,Automatic,12.92,6,3449.91,83531.02
2859,BMW,Electric,2891,111,Diesel,Automatic,22.25,8,3315.22,34768.06
2860,Honda,Electric,2706,268,Diesel,Automatic,8.23,4,4760.44,55514.37
2861,BMW,Electric,2521,366,Electric,Automatic,11.29,3,2103.33,66709.13
2862,Mercedes,Electric,1867,190,Hybrid,Automatic,23.85,0,4214.08,48157.24
2863,Mercedes,Electric,3949,329,Petrol,Manual,16.03,10,4631.07,62417.63
2864,Mercedes,Electric,3009,492,Electric,Automatic,32.45,13,2610.23,73021.83
2865,Tesla,Sedan,2616,264,Electric,Manual,18.97,5,3726.78,56418.67
2866,Tesla,Hatchback,1052,278,Hybrid,Manual,13.62,10,2071.99,46539.1
2867,Toyota,Electric,931,316,Diesel,Manual,22.73,7,1046.73,55303.44
2868,Tesla,Hatchback,2707,244,Hybrid,Manual,29.46,3,3056.57,54604.96
2869,Honda,Electric,2710,204,Hybrid,Automatic,8.52,0,1223.42,48354.79
2870,Hyundai,Truck,3321,237,Diesel,Automatic,21.65,13,2450.72,50605.55
2871,Hyundai,Electric,2479,73,Electric,Automatic,28.88,13,4402.53,24462.63
2872,Toyota,SUV,1932,305,Hybrid,Manual,10.8,4,704.29,57692.91
2873,Tesla,Sedan,3553,246,Hybrid,Manual,32.38,9,443.01,53826.67
2874,BMW,Truck,1858,396,Electric,Automatic,15.14,4,3150.45,66022.02
2875,Toyota,Truck,2725,318,Electric,Manual,12.61,1,1855.99,60712.14
2876,BMW,SUV,3122,413,Petrol,Automatic,23.91,5,2264.31,76095.76
2877,BMW,Electric,986,99,Hybrid,Manual,12.73,9,2206.84,30177.7
2878,Ford,Sedan,1748,148,Petrol,Manual,26.35,8,707.12,36663.25
2879,Hyundai,Truck,3090,184,Diesel,Manual,21.23,13,316.76,42067.35
2880,Mercedes,Sedan,1063,477,Electric,Manual,10.97,5,4522.59,72130.49
2881,Tesla,Truck,2797,410,Electric,Manual,32.64,7,1323.65,70213.18
2882,BMW,Electric,1321,68,Petrol,Manual,26.18,9,2302.57,22048.87
2883,Ford,Truck,3810,409,Hybrid,Manual,22.74,2,4868.05,81792.79
2884,Hyundai,Truck,2364,143,Diesel,Automatic,18.11,9,4185.78,37634.2
2885,Mercedes,Hatchback,1582,80,Hybrid,Automatic,11.64,1,807.28,36539.47
2886,BMW,Electric,3958,340,Hybrid,Manual,27.1,3,2690.04,68120.38
2887,BMW,SUV,1334,417,Petrol,Manual,29.97,11,3731.37,60747.56
2888,Toyota,SUV,1009,437,Hybrid,Automatic,11.4,8,3582.45,72254.24
2889,Toyota,Electric,2893,231,Petrol,Manual,21.35,8,3875.96,49277.33
2890,Hyundai,SUV,2363,84,Electric,Automatic,21.09,2,2450.04,38563.64
2891,Mercedes,Electric,825,452,Electric,Automatic,17.45,11,1126.84,66620.17
2892,BMW,SUV,974,162,Electric,Automatic,29.31,12,2484.9,38173.56
2893,Hyundai,Hatchback,2339,249,Diesel,Automatic,10.69,0,3345.07,60430.99
2894,Hyundai,SUV,2134,295,Diesel,Automatic,13.54,0,3160.38,61321.83
2895,Honda,Truck,1121,469,Hybrid,Manual,8.04,3,631.45,77004.59
2896,Tesla,Electric,2402,372,Petrol,Manual,18.07,3,605.28,69217.96
2897,Toyota,Sedan,1958,96,Hybrid,Automatic,15.86,10,4836.71,24985.82
2898,Mercedes,Sedan,854,331,Electric,Manual,31.41,11,1013.49,50936.17
2899,BMW,Electric,2366,352,Hybrid,Automatic,28.14,14,1683.97,55064.07
2900,Hyundai,Hatchback,2409,391,Hybrid,Manual,10.28,9,3907.88,66744.54
2901,BMW,SUV,2672,211,Hybrid,Manual,28.01,5,2225.48,46390.59
2902,Honda,Hatchback,3515,341,Electric,Manual,26.24,4,1152.88,67414.78
2903,Mercedes,Sedan,2994,79,Petrol,Manual,15.61,5,2495.99,32863.49
2904,Hyundai,Electric,2308,196,Hybrid,Manual,8.42,9,2974.06,42571.49
2905,BMW,Electric,3446,418,Electric,Manual,11.11,6,2428.0,79502.32
2906,Toyota,Hatchback,2867,88,Diesel,Manual,14.75,6,4619.05,37047.31
2907,Tesla,Hatchback,1132,90,Petrol,Manual,30.05,9,1638.09,22164.5
2908,Honda,SUV,2378,78,Electric,Automatic,20.56,13,3408.26,24638.48
2909,Mercedes,Truck,1706,207,Hybrid,Automatic,32.8,9,827.79,40949.4
2910,Honda,Truck,3791,342,Electric,Manual,29.31,8,2143.74,63273.2
2911,Toyota,SUV,1710,409,Petrol,Manual,15.75,14,3782.67,68069.06
2912,Mercedes,Truck,1200,400,Hybrid,Manual,30.82,5,1356.64,65519.7
2913,Honda,Sedan,1749,359,Diesel,Automatic,11.15,7,3071.92,60654.69
2914,Ford,Truck,2129,222,Diesel,Manual,8.98,1,1021.15,57390.17
2915,Toyota,SUV,2875,172,Diesel,Manual,24.43,7,782.7,45872.11
2916,Toyota,Truck,3314,209,Electric,Automatic,17.23,8,2759.19,46492.11
2917,Toyota,Electric,3829,389,Petrol,Automatic,16.89,3,3472.55,77748.81
2918,Ford,Hatchback,2710,314,Diesel,Automatic,26.55,14,832.83,52491.69
2919,Ford,Sedan,900,146,Hybrid,Manual,30.95,4,4613.55,36101.55
2920,BMW,Electric,1350,458,Hybrid,Automatic,16.7,4,1361.13,72993.85
2921,Hyundai,Electric,3649,409,Hybrid,Manual,16.78,1,863.88,71827.84
2922,Tesla,SUV,3200,157,Electric,Automatic,22.41,4,1252.68,40565.38
2923,Honda,Hatchback,2505,456,Petrol,Manual,25.64,8,1096.99,71721.18
2924,BMW,Hatchback,3143,191,Petrol,Manual,13.48,3,726.17,50906.01
2925,Honda,Sedan,1152,371,Diesel,Manual,32.64,9,4049.84,60336.31
2926,Tesla,SUV,3755,466,Petrol,Automatic,25.67,2,2629.03,88643.7
2927,Hyundai,Sedan,1818,156,Hybrid,Manual,24.88,13,2126.04,28863.99
2928,Ford,Truck,1979,157,Hybrid,Manual,32.41,6,4767.95,44737.37
2929,Hyundai,Electric,1897,349,Electric,Manual,32.5,7,2043.74,66354.06
2930,Ford,Sedan,3961,415,Hybrid,Automatic,11.66,12,1084.77,70989.31
2931,Tesla,Electric,3302,286,Petrol,Manual,11.92,12,1588.0,51367.25
2932,Hyundai,SUV,3559,204,Hybrid,Manual,28.57,9,1423.14,45153.49
2933,BMW,Truck,1779,215,Diesel,Manual,33.84,5,2644.08,47231.41
2934,Mercedes,SUV,2155,329,Electric,Manual,26.0,5,1670.07,67092.79
2935,BMW,Truck,1538,221,Electric,Automatic,19.11,12,2725.49,40049.24
2936,Honda,Truck,1776,171,Petrol,Manual,26.45,4,3445.68,37501.9
2937,BMW,Electric,2171,390,Hybrid,Automatic,14.18,10,3953.3,69999.1
2938,Tesla,SUV,3080,244,Hybrid,Automatic,34.95,5,3637.74,52818.84
2939,Toyota,SUV,2601,264,Petrol,Manual,19.64,8,1266.28,56644.39
2940,Honda,Sedan,3871,156,Petrol,Automatic,33.16,14,844.73,39610.33
2941,Hyundai,SUV,2949,436,Diesel,Automatic,19.63,1,2849.52,79821.71
2942,Honda,Sedan,1752,114,Petrol,Automatic,33.06,9,1234.89,33733.82
2943,Mercedes,Hatchback,1280,176,Hybrid,Manual,17.06,10,699.19,33755.76
2944,Ford,Hatchback,2037,152,Diesel,Automatic,28.53,14,2777.34,30878.13
2945,Hyundai,Hatchback,907,352,Electric,Automatic,33.68,2,1835.93,61568.79
2946,Honda,SUV,1772,263,Hybrid,Manual,25.44,0,3853.9,56273.96
2947,Hyundai,SUV,2426,341,Electric,Manual,26.29,3,1776.7,67141.25
2948,Hyundai,Sedan,1503,248,Electric,Automatic,10.78,1,4899.97,54989.85
2949,Hyundai,Truck,3182,382,Electric,Automatic,20.8,5,3865.06,66220.05
2950,Ford,Sedan,2933,143,Hybrid,Automatic,31.94,14,571.16,31752.38
2951,Tesla,Hatchback,3581,239,Electric,Manual,14.5,12,2691.7,47534.33
2952,BMW,Sedan,1674,333,Hybrid,Automatic,29.29,14,2944.32,54140.45
2953,Hyundai,Truck,2247,240,Electric,Manual,26.24,0,3567.92,51340.05
2954,Toyota,SUV,3211,240,Petrol,Automatic,14.02,7,2639.64,54252.4
2955,Tesla,Sedan,2907,342,Petrol,Automatic,15.64,9,2572.18,58280.87
2956,Mercedes,Hatchback,2073,346,Hybrid,Manual,19.54,5,2029.31,63984.04
2957,Ford,Hatchback,1359,165,Electric,Automatic,11.38,8,1575.87,40020.32
2958,Honda,SUV,916,188,Electric,Manual,32.66,11,4747.14,31727.36
2959,Ford,Sedan,1673,321,Electric,Automatic,27.96,5,1792.7,59764.25
2960,Honda,Truck,3762,70,Petrol,Manual,17.85,9,598.08,31029.56
2961,Ford,SUV,1767,221,Electric,Manual,16.09,6,1086.24,43488.66
2962,Honda,Sedan,3846,240,Electric,Automatic,26.62,4,4329.2,53063.11
2963,Hyundai,Electric,2368,272,Hybrid,Manual,19.45,13,3057.18,45921.4
2964,BMW,Hatchback,843,333,Electric,Automatic,14.19,7,3960.27,53757.5
2965,Honda,Truck,1308,80,Petrol,Manual,19.61,7,4101.27,26607.21
2966,Honda,Truck,2811,334,Electric,Manual,31.53,9,4169.21,59133.13
2967,Toyota,Truck,1988,319,Petrol,Manual,9.85,8,2887.88,58314.85
2968,Honda,Hatchback,2115,392,Petrol,Automatic,17.95,11,1132.47,65910.48
2969,Toyota,Sedan,1648,175,Diesel,Manual,33.98,5,996.69,36856.98
2970,Mercedes,SUV,2679,472,Petrol,Manual,8.4,0,2997.73,83925.05
2971,Hyundai,Sedan,1716,84,Diesel,Manual,32.05,8,2022.62,25178.23
2972,Toyota,SUV,3745,499,Diesel,Automatic,18.12,2,2922.83,86059.5
2973,BMW,Truck,1598,392,Electric,Automatic,13.12,8,2642.85,59927.6
2974,Tesla,Sedan,1675,313,Diesel,Manual,8.4,6,3130.33,52256.93
2975,Hyundai,Truck,2560,470,Hybrid,Manual,9.9,13,450.93,70822.62
2976,Toyota,Electric,3133,270,Petrol,Automatic,12.64,11,454.33,53077.72
2977,Hyundai,Truck,3531,364,Hybrid,Manual,8.69,12,3691.5,64641.04
2978,Hyundai,Truck,1618,380,Diesel,Manual,17.07,2,1207.7,65495.96
2979,Hyundai,SUV,2968,481,Electric,Manual,9.21,8,3365.33,75962.54
2980,Mercedes,Electric,1744,398,Petrol,Manual,26.69,13,2868.91,62009.73
2981,BMW,Truck,3865,495,Hybrid,Manual,30.11,6,4914.43,84299.77
2982,Ford,Truck,1706,316,Electric,Manual,31.96,6,4226.41,60307.13
2983,Ford,Electric,812,227,Diesel,Automatic,22.83,6,2241.73,40943.84
2984,Toyota,Electric,1402,396,Electric,Manual,33.56,1,3197.14,65252.87
2985,Hyundai,Sedan,999,80,Hybrid,Manual,8.15,10,851.26,25434.45
2986,Toyota,SUV,3433,145,Electric,Automatic,11.62,3,2116.01,39328.88
2987,Mercedes,Electric,2591,74,Hybrid,Automatic,15.92,9,3749.27,24215.6
2988,Mercedes,Electric,1247,109,Electric,Automatic,29.3,7,3226.56,28513.31
2989,Honda,Hatchback,2611,363,Petrol,Automatic,31.91,11,2577.02,60638.02
2990,Mercedes,Electric,1640,475,Electric,Manual,24.69,1,1129.69,82824.43
2991,Honda,SUV,3942,364,Petrol,Automatic,18.35,12,4074.79,61663.35
2992,BMW,Truck,1389,255,Hybrid,Manual,25.98,3,1583.88,56020.14
2993,Toyota,Truck,1953,423,Petrol,Automatic,12.88,9,4156.25,63970.7
2994,Tesla,Truck,3736,360,Electric,Automatic,20.36,7,3174.56,66992.18
2995,BMW,Truck,2890,347,Petrol,Automatic,21.7,14,2051.84,60200.46
2996,Mercedes,Hatchback,1319,447,Hybrid,Manual,10.83,11,490.84,70346.28
2997,BMW,Electric,1836,304,Electric,Automatic,8.91,2,1392.37,51322.92
2998,BMW,Truck,1524,412,Petrol,Automatic,28.25,11,4478.63,72235.83
2999,BMW,Sedan,3470,260,Petrol,Automatic,22.44,5,4144.48,56143.32
3000,Mercedes,Truck,1787,252,Diesel,Manual,16.97,11,3001.81,46536.34
3001,Tesla,Electric,1602,395,Petrol,Manual,19.81,1,2491.72,70305.08
3002,Hyundai,Truck,3382,205,Diesel,Automatic,33.86,7,3341.57,54851.46
3003,BMW,Hatchback,3149,369,Hybrid,Manual,18.39,7,2491.37,71295.03
3004,Honda,SUV,1326,186,Diesel,Automatic,10.79,11,3328.23,42720.52
3005,Mercedes,SUV,2465,234,Hybrid,Manual,20.52,12,1744.8,46094.7
3006,BMW,Electric,1938,193,Petrol,Automatic,25.5,0,4240.94,51710.44
3007,Tesla,SUV,1259,125,Petrol,Manual,8.33,2,3599.01,33843.14
3008,Hyundai,SUV,3679,452,Diesel,Automatic,16.97,13,1850.89,72783.21
3009,Mercedes,Sedan,3352,424,Hybrid,Manual,18.62,14,4204.13,71074.86
3010,Ford,Electric,1731,338,Petrol,Manual,20.52,1,2590.51,65807.74
3011,Hyundai,Electric,2786,305,Diesel,Automatic,16.15,6,1120.8,59875.11
3012,Honda,SUV,1124,422,Diesel,Automatic,26.01,6,665.25,66284.99
3013,BMW,SUV,1378,296,Diesel,Manual,33.51,3,3588.15,60450.41
3014,Tesla,SUV,3608,230,Petrol,Automatic,32.68,11,4366.07,51977.84
3015,Ford,Hatchback,3698,110,Hybrid,Automatic,25.94,11,4094.98,37520.63
3016,Tesla,Truck,2337,387,Petrol,Automatic,21.69,7,3381.56,68027.11
3017,Ford,Hatchback,3807,418,Electric,Automatic,30.3,2,964.46,79811.31
3018,Mercedes,Electric,3349,212,Electric,Manual,30.57,13,742.01,47159.4
3019,Ford,Sedan,2800,139,Petrol,Automatic,30.4,8,1921.64,40690.4
3020,Honda,Truck,3181,478,Hybrid,Manual,12.26,4,4318.08,80624.88
3021,Honda,Sedan,3131,204,Diesel,Manual,8.69,13,4820.16,43122.04
3022,Toyota,Electric,1274,333,Electric,Automatic,34.55,12,1434.4,54956.15
3023,Honda,Electric,1877,214,Electric,Automatic,33.91,14,3881.85,36691.69
3024,Hyundai,Sedan,2281,458,Petrol,Manual,23.24,13,2997.19,72813.32
3025,Ford,Sedan,2402,396,Electric,Automatic,34.81,1,449.49,75978.97
3026,Honda,Sedan,2243,422,Electric,Automatic,28.8,8,2851.71,68920.08
3027,Mercedes,Electric,1431,384,Diesel,Manual,21.97,0,4087.92,66302.63
3028,Tesla,SUV,1502,395,Diesel,Manual,18.51,10,1597.78,64664.72
3029,Tesla,Sedan,3256,202,Hybrid,Manual,24.01,7,4517.6,53601.84
3030,Toyota,Truck,1781,357,Electric,Automatic,21.93,5,1410.42,64449.2
3031,Tesla,Electric,2127,93,Hybrid,Automatic,34.83,11,659.42,29565.15
3032,Ford,Hatchback,2758,363,Hybrid,Manual,21.24,0,1051.71,68337.99
3033,Toyota,Hatchback,1358,451,Diesel,Manual,30.57,13,4233.91,66350.63
3034,Ford,Truck,1021,298,Diesel,Automatic,29.97,3,2261.34,55788.62
3035,Mercedes,SUV,2356,197,Petrol,Automatic,9.93,2,4045.64,46248.76
3036,Toyota,Sedan,3005,313,Diesel,Automatic,10.35,6,2796.8,62494.36
3037,BMW,Electric,1147,64,Hybrid,Manual,25.81,6,2558.63,26925.18
3038,Hyundai,Sedan,1982,431,Electric,Automatic,15.0,5,4092.49,72283.57
3039,Hyundai,Electric,1688,235,Hybrid,Automatic,25.75,13,2290.39,41525.8
3040,Ford,Hatchback,1721,432,Hybrid,Manual,11.9,9,4069.55,75061.85
3041,Tesla,Sedan,2058,469,Hybrid,Automatic,18.72,13,773.11,68892.17
3042,BMW,Truck,3509,273,Diesel,Manual,10.77,9,3290.66,51792.93
3043,Toyota,SUV,1204,423,Hybrid,Automatic,15.62,11,3602.16,61005.87
3044,BMW,Truck,2080,82,Petrol,Manual,10.38,7,4525.76,30527.46
3045,BMW,SUV,1476,377,Electric,Manual,34.21,6,1354.32,56634.45
3046,Tesla,Sedan,1388,72,Diesel,Manual,18.67,3,3139.83,28573.03
3047,Toyota,Sedan,2420,452,Hybrid,Automatic,32.33,6,2336.31,73193.99
3048,Mercedes,SUV,3405,300,Petrol,Automatic,34.22,14,2099.03,53443.25
3049,Tesla,Hatchback,3752,335,Electric,Automatic,32.56,0,801.55,71296.7
3050,BMW,Electric,3918,151,Hybrid,Automatic,20.28,2,930.9,49108.22
3051,BMW,Truck,3326,167,Electric,Manual,29.03,1,4233.85,50964.56
3052,Mercedes,Truck,3334,288,Diesel,Automatic,12.15,6,3823.84,62587.39
3053,BMW,Truck,2394,211,Diesel,Automatic,10.56,8,2097.0,44241.05
3054,BMW,Sedan,1365,167,Petrol,Manual,31.68,4,4193.89,38536.03
3055,BMW,Truck,3371,348,Diesel,Manual,8.84,8,679.6,67230.9
3056,Hyundai,Electric,1503,463,Petrol,Manual,34.25,11,3236.44,65192.09
3057,Tesla,Electric,3877,235,Hybrid,Manual,26.15,12,4380.43,51303.09
3058,Honda,SUV,3668,379,Electric,Automatic,19.33,7,4242.66,70613.07
3059,Tesla,Sedan,1657,345,Diesel,Manual,11.82,0,2052.08,67718.12
3060,Mercedes,Electric,2084,423,Electric,Automatic,27.53,13,3802.6,66406.9
3061,BMW,Hatchback,1384,388,Electric,Automatic,23.2,10,2309.1,62121.29
3062,Tesla,Sedan,3533,424,Hybrid,Manual,27.2,1,4248.65,81110.49
3063,Hyundai,Sedan,1031,300,Hybrid,Manual,19.28,5,2794.58,51261.23
3064,Mercedes,Electric,3117,204,Diesel,Manual,9.79,4,3894.83,48277.23
3065,Ford,Hatchback,3787,415,Hybrid,Manual,16.5,14,669.29,73892.92
3066,Tesla,SUV,3721,73,Electric,Manual,16.51,10,3073.12,32941.57
3067,Ford,Electric,2045,334,Petrol,Automatic,8.23,6,2886.34,63996.81
3068,BMW,Hatchback,851,130,Petrol,Manual,8.26,8,3166.89,29916.88
3069,Hyundai,Sedan,2963,374,Petrol,Automatic,16.93,13,3569.52,62307.08
3070,Hyundai,Hatchback,1337,254,Diesel,Manual,27.65,3,4615.11,53371.08
3071,Tesla,Sedan,1340,412,Hybrid,Automatic,24.85,7,3992.71,70777.12
3072,Mercedes,Electric,1842,359,Hybrid,Automatic,14.45,3,1332.3,65448.09
3073,Mercedes,Electric,1614,475,Hybrid,Automatic,24.27,2,4181.71,81473.2
3074,Hyundai,Truck,2215,426,Hybrid,Manual,25.48,11,873.77,69997.09
3075,Mercedes,Truck,3638,70,Electric,Manual,22.11,1,3224.33,41218.73
3076,Hyundai,Truck,2452,165,Petrol,Manual,22.08,7,4448.94,40251.11
3077,Tesla,Electric,3465,317,Electric,Automatic,17.98,14,775.27,59680.17
3078,Honda,SUV,1218,440,Diesel,Automatic,11.33,10,4293.56,63186.63
3079,Hyundai,Electric,3156,255,Petrol,Manual,18.41,7,4053.52,50379.54
3080,Ford,Hatchback,1663,204,Petrol,Manual,17.32,10,2667.74,41910.98
3081,Mercedes,Electric,985,279,Electric,Automatic,23.98,11,1751.82,47897.87
3082,Hyundai,Electric,1060,409,Diesel,Automatic,31.12,2,2205.56,69755.16
3083,Hyundai,Sedan,2351,483,Diesel,Manual,18.14,0,4852.69,83686.15
3084,Tesla,Sedan,2096,233,Petrol,Manual,27.16,12,1247.98,42161.15
3085,Mercedes,Sedan,3007,275,Hybrid,Manual,29.92,5,3024.14,54823.85
3086,Honda,Electric,3717,152,Diesel,Automatic,13.72,4,691.23,45656.18
3087,Tesla,SUV,1561,319,Electric,Automatic,32.34,7,1324.1,51994.86
3088,Honda,Hatchback,1023,481,Diesel,Manual,9.9,14,3887.59,71585.04
3089,Tesla,Hatchback,2079,122,Petrol,Manual,32.35,5,1722.22,37522.63
3090,Mercedes,SUV,979,88,Hybrid,Manual,12.42,3,4933.1,34678.3
3091,Toyota,SUV,2867,334,Diesel,Manual,17.1,9,2653.84,61064.13
3092,Mercedes,Hatchback,2447,406,Petrol,Manual,24.34,9,2727.73,67849.48
3093,Mercedes,Truck,1431,344,Diesel,Automatic,32.45,11,470.68,56049.33
3094,Honda,Sedan,2336,478,Hybrid,Manual,14.9,14,4795.68,69669.41
3095,Honda,Sedan,2905,431,Electric,Automatic,28.62,11,1118.9,66804.65
3096,Mercedes,Hatchback,3964,129,Petrol,Automatic,27.18,10,2830.2,35418.48
3097,Mercedes,SUV,3570,438,Petrol,Automatic,12.31,1,2159.67,81091.09
3098,Mercedes,Truck,2763,338,Hybrid,Automatic,20.95,7,2253.25,59898.95
3099,Honda,Hatchback,1414,290,Petrol,Automatic,21.0,4,3323.51,59488.15
3100,Mercedes,Sedan,1361,361,Hybrid,Automatic,16.22,11,3411.82,55386.89
3101,Mercedes,Electric,3221,314,Petrol,Automatic,29.06,14,1025.16,55923.88
3102,BMW,SUV,1421,231,Hybrid,Automatic,33.0,7,2648.06,47436.08
3103,Toyota,Electric,2935,491,Diesel,Manual,27.35,14,4015.24,78837.32
3104,Ford,Hatchback,3891,239,Diesel,Manual,34.27,4,2383.45,58797.99
3105,Toyota,Sedan,1813,323,Diesel,Manual,9.36,5,1079.28,59178.61
3106,BMW,Truck,2861,242,Petrol,Manual,9.01,12,1772.12,51940.91
3107,Ford,Electric,2980,381,Hybrid,Manual,32.13,14,1298.18,58327.97
3108,Tesla,Truck,2760,264,Hybrid,Automatic,32.24,9,891.34,49039.77
3109,Mercedes,Sedan,1857,483,Electric,Automatic,10.89,13,2074.63,72490.76
3110,BMW,Electric,3739,308,Diesel,Automatic,17.65,4,2842.4,64834.63
3111,Tesla,Truck,1391,272,Electric,Automatic,30.56,10,641.93,50264.38
3112,Mercedes,Truck,1382,218,Diesel,Automatic,11.47,2,3137.97,48987.66
3113,Honda,Electric,2413,491,Electric,Manual,15.22,9,4967.21,79166.1
3114,Hyundai,Sedan,1901,159,Diesel,Manual,26.39,7,4831.39,41471.5
3115,BMW,Truck,1088,376,Hybrid,Automatic,34.51,2,4197.12,67006.32
3116,Honda,Hatchback,2368,171,Diesel,Manual,29.52,3,1551.8,46962.78
3117,BMW,Electric,3860,367,Petrol,Manual,28.99,5,405.32,68853.08
3118,BMW,SUV,3726,225,Diesel,Manual,17.25,1,4217.65,55208.99
3119,Honda,SUV,2243,95,Diesel,Manual,25.86,13,561.89,29072.1
3120,Ford,Sedan,806,171,Hybrid,Manual,11.05,6,1266.45,37901.07
3121,Toyota,Hatchback,1983,146,Petrol,Automatic,34.79,4,2858.93,40376.88
3122,Mercedes,Truck,1039,242,Hybrid,Manual,20.98,11,1138.38,40176.48
3123,BMW,SUV,2786,144,Electric,Manual,25.25,9,4218.81,36311.93
3124,Mercedes,Sedan,2246,328,Electric,Automatic,31.66,12,3952.65,56158.11
3125,Hyundai,Hatchback,3383,224,Petrol,Automatic,8.03,4,3852.12,52525.7
3126,Honda,Hatchback,2549,362,Electric,Automatic,34.35,4,4135.8,64901.16
3127,Mercedes,Sedan,2917,149,Petrol,Automatic,17.7,12,1332.6,33280.03
3128,Honda,Sedan,2703,297,Diesel,Automatic,17.17,12,3725.79,51037.01
3129,Mercedes,Truck,3063,81,Electric,Automatic,11.92,1,1969.82,36992.17
3130,Toyota,Sedan,3975,226,Diesel,Automatic,31.17,10,3434.17,49215.45
3131,Toyota,Truck,1877,274,Hybrid,Automatic,31.51,12,873.5,52416.13
3132,Toyota,Truck,3653,117,Electric,Manual,8.54,14,3616.26,35171.52
3133,Toyota,Electric,3177,89,Hybrid,Automatic,9.5,14,4868.91,28501.76
3134,Toyota,Hatchback,1647,461,Hybrid,Automatic,32.8,11,504.92,75948.18
3135,Toyota,Hatchback,2111,165,Petrol,Manual,11.32,9,741.0,37686.37
3136,Honda,Hatchback,2892,461,Hybrid,Automatic,24.77,8,881.09,78222.45
3137,BMW,Electric,3676,389,Petrol,Automatic,24.73,2,2323.65,76894.44
3138,Mercedes,Truck,3045,226,Petrol,Automatic,31.48,11,1666.67,47772.64
3139,Toyota,Truck,2039,409,Petrol,Automatic,23.46,6,4092.52,67551.73
3140,Honda,Sedan,2304,213,Petrol,Manual,19.72,4,2526.8,47958.69
3141,Honda,Electric,2132,386,Petrol,Manual,34.31,9,2577.33,62181.4
3142,Honda,Sedan,3743,66,Diesel,Automatic,14.18,9,3670.08,32271.97
3143,BMW,Electric,3179,256,Petrol,Manual,15.09,4,2001.25,56666.98
3144,Mercedes,Sedan,1495,380,Electric,Manual,10.29,14,1960.07,51838.49
3145,BMW,SUV,826,105,Petrol,Manual,34.33,3,3857.55,33918.66
3146,Ford,Hatchback,3165,77,Diesel,Manual,27.07,9,3966.2,31285.21
3147,Tesla,Hatchback,3212,456,Electric,Manual,8.33,5,367.67,84968.68
3148,Honda,Truck,3974,212,Electric,Manual,27.02,6,975.82,54743.04
3149,Ford,SUV,1759,323,Diesel,Automatic,18.91,6,1301.56,61975.51
3150,Hyundai,Hatchback,2326,133,Electric,Automatic,34.12,10,1952.52,30551.48
3151,Toyota,Truck,2668,475,Diesel,Manual,15.49,11,1669.81,78458.67
3152,Tesla,SUV,1172,204,Hybrid,Manual,27.18,14,3442.04,34811.31
3153,Toyota,Hatchback,2749,161,Hybrid,Manual,24.94,7,4192.24,39191.25
3154,BMW,Sedan,1044,394,Petrol,Automatic,8.33,4,1202.81,59775.75
3155,Tesla,Electric,2640,394,Petrol,Automatic,31.9,6,2946.01,73740.11
3156,Mercedes,SUV,2476,180,Petrol,Automatic,11.77,11,2028.74,38274.28
3157,Ford,Truck,3325,235,Petrol,Automatic,25.92,13,2677.16,46108.34
3158,Mercedes,SUV,924,122,Diesel,Automatic,28.94,14,3217.56,25775.11
3159,BMW,Truck,1336,355,Hybrid,Automatic,25.04,3,4499.92,69494.9
3160,Toyota,SUV,3553,143,Diesel,Manual,10.62,14,1203.78,34541.49
3161,Tesla,Truck,2719,74,Electric,Automatic,34.33,8,708.93,29790.7
3162,Mercedes,Hatchback,2435,414,Electric,Automatic,14.39,4,3247.9,76290.95
3163,Mercedes,Sedan,2225,193,Electric,Automatic,24.95,2,2152.41,47197.66
3164,Toyota,Hatchback,2340,180,Electric,Manual,29.52,4,1065.64,42526.33
3165,Tesla,Sedan,1330,378,Electric,Automatic,33.36,8,850.31,55584.88
3166,Ford,Hatchback,3633,451,Hybrid,Manual,24.31,12,2926.88,78227.85
3167,Toyota,Hatchback,1053,187,Diesel,Manual,14.99,12,1712.21,35515.18
3168,Mercedes,SUV,2968,427,Electric,Automatic,30.59,10,4987.9,72782.17
3169,Ford,Electric,3903,426,Petrol,Automatic,12.41,7,2207.73,75070.48
